"lakeid","station","year4","sample_date","species_code","species_name","density","individuals_measured","avg_length"
"AL",1,1986,"1986-04-24",20101,"ACANTHOCYCLOPS VERNALIS",0.8,,
"AL",1,1986,"1986-04-24",30801,"SKISTODIAPTOMUS OREGONENSIS",2.4,,
"AL",1,1986,"1986-04-24",51130,"DAPHNIA PULICARIA",0.8,,
"AL",1,1986,"1986-04-24",60900,"CONOCHILUS",4,,
"AL",1,1986,"1986-04-24",61402,"FILINIA TERMINALIS",8.4,,
"AL",1,1986,"1986-04-24",61502,"GASTROPUS STYLIFER",2,,
"AL",1,1986,"1986-04-24",61702,"KELLICOTTIA LONGISPINA",20.8,,
"AL",1,1986,"1986-04-24",61801,"KERATELLA COCHLEARIS",40.3,,
"AL",1,1986,"1986-04-24",61803,"KERATELLA CRASSA",0.4,,
"AL",1,1986,"1986-04-24",61804,"KERATELLA EARLINAE",2.4,,
"AL",1,1986,"1986-04-24",61805,"KERATELLA HIEMALIS",27.2,,
"AL",1,1986,"1986-04-24",61806,"KERATELLA QUADRATA",7.2,,
"AL",1,1986,"1986-04-24",63001,"POLYARTHRA DOLICHOPTERA",0.4,,
"AL",1,1986,"1986-04-24",63003,"POLYARTHRA MAJOR",0.4,,
"AL",1,1986,"1986-04-24",63005,"POLYARTHRA VULGARIS",0.4,,
"AL",1,1986,"1986-04-24",63400,"SYNCHAETA",39.9,,
"AL",1,1986,"1986-04-24",63700,"TRICHOTRIA",0.4,,
"AL",1,1986,"1986-07-02",10000,"COPEPOD NAUPLII",24.3,,
"AL",1,1986,"1986-07-02",20000,"CYCLOPOID",0.6,,
"AL",1,1986,"1986-07-02",20601,"MESOCYCLOPS EDAX",0.6,,
"AL",1,1986,"1986-07-02",30402,"LEPTODIAPTOMUS MINUTUS",9.3,,
"AL",1,1986,"1986-07-02",51100,"DAPHNIA",0.6,,
"AL",1,1986,"1986-07-02",51130,"DAPHNIA PULICARIA",3.5,,
"AL",1,1986,"1986-07-02",60202,"ASCOMORPHA OVALIS",5.8,,
"AL",1,1986,"1986-07-02",60300,"ASPLANCHNA",2.3,,
"AL",1,1986,"1986-07-02",60900,"CONOCHILUS",30,,
"AL",1,1986,"1986-07-02",61502,"GASTROPUS STYLIFER",6.9,,
"AL",1,1986,"1986-07-02",61803,"KERATELLA CRASSA",6.9,,
"AL",1,1986,"1986-07-02",61804,"KERATELLA EARLINAE",9.2,,
"AL",1,1986,"1986-07-02",62900,"PLOESOMA",8.1,,
"AL",1,1986,"1986-07-02",63003,"POLYARTHRA MAJOR",13.9,,
"AL",1,1986,"1986-07-02",63004,"POLYARTHRA REMATA",77.4,,
"AL",1,1986,"1986-07-02",63005,"POLYARTHRA VULGARIS",67,,
"AL",1,1986,"1986-07-02",63603,"TRICHOCERCA CYLINDRICA",2.3,,
"AL",1,1986,"1986-07-02",63612,"TRICHOCERCA MULTICRINIS",5.8,,
"AL",1,1986,"1986-07-02",63616,"TRICHOCERCA ROUSSELETI",1.2,,
"AL",1,1986,"1986-07-02",63617,"TRICHOCERCA SIMILIS",12.7,,
"AL",1,1986,"1986-07-02",88888,"UNKNOWN ROTIFER",12.7,,
"AL",1,1986,"1986-08-13",10000,"COPEPOD NAUPLII",33.9,,
"AL",1,1986,"1986-08-13",20000,"CYCLOPOID",1.3,,
"AL",1,1986,"1986-08-13",20302,"DIACYCLOPS THOMASI",0.4,,
"AL",1,1986,"1986-08-13",20601,"MESOCYCLOPS EDAX",1.6,,
"AL",1,1986,"1986-08-13",20901,"TROPOCYCLOPS PRASINUS MEXICANUS",4.4,,
"AL",1,1986,"1986-08-13",30801,"SKISTODIAPTOMUS OREGONENSIS",1.7,,
"AL",1,1986,"1986-08-13",51103,"DAPHNIA MENDOTAE",15.2,,
"AL",1,1986,"1986-08-13",51130,"DAPHNIA PULICARIA",0.9,,
"AL",1,1986,"1986-08-13",60202,"ASCOMORPHA OVALIS",1.7,,
"AL",1,1986,"1986-08-13",60900,"CONOCHILUS",17.4,,
"AL",1,1986,"1986-08-13",61500,"GASTROPUS",11.3,,
"AL",1,1986,"1986-08-13",61701,"KELLICOTTIA BOSTONIENSIS",0.9,,
"AL",1,1986,"1986-08-13",61702,"KELLICOTTIA LONGISPINA",0.9,,
"AL",1,1986,"1986-08-13",61801,"KERATELLA COCHLEARIS",144.2,,
"AL",1,1986,"1986-08-13",61803,"KERATELLA CRASSA",1.7,,
"AL",1,1986,"1986-08-13",61804,"KERATELLA EARLINAE",7,,
"AL",1,1986,"1986-08-13",61900,"LECANE",2.6,,
"AL",1,1986,"1986-08-13",63001,"POLYARTHRA DOLICHOPTERA",2.6,,
"AL",1,1986,"1986-08-13",63003,"POLYARTHRA MAJOR",0.9,,
"AL",1,1986,"1986-08-13",63004,"POLYARTHRA REMATA",4.3,,
"AL",1,1986,"1986-08-13",63005,"POLYARTHRA VULGARIS",42.6,,
"AL",1,1986,"1986-08-13",63100,"POMPHOLYX",3.5,,
"AL",1,1986,"1986-08-13",63603,"TRICHOCERCA CYLINDRICA",7,,
"AL",1,1986,"1986-08-13",63617,"TRICHOCERCA SIMILIS",1.7,,
"AL",1,1986,"1986-11-03",10000,"COPEPOD NAUPLII",11.6,,
"AL",1,1986,"1986-11-03",20000,"CYCLOPOID",1.1,,
"AL",1,1986,"1986-11-03",20302,"DIACYCLOPS THOMASI",6.3,,
"AL",1,1986,"1986-11-03",20601,"MESOCYCLOPS EDAX",1.1,,
"AL",1,1986,"1986-11-03",30801,"SKISTODIAPTOMUS OREGONENSIS",2.2,,
"AL",1,1986,"1986-11-03",50700,"BOSMINIDAE",1.1,,
"AL",1,1986,"1986-11-03",51000,"CHYDORUS",1.1,,
"AL",1,1986,"1986-11-03",51100,"DAPHNIA",7.4,,
"AL",1,1986,"1986-11-03",60300,"ASPLANCHNA",1.1,,
"AL",1,1986,"1986-11-03",60900,"CONOCHILUS",38.9,,
"AL",1,1986,"1986-11-03",61501,"GASTROPUS HYPTOPUS",3.2,,
"AL",1,1986,"1986-11-03",61702,"KELLICOTTIA LONGISPINA",3.2,,
"AL",1,1986,"1986-11-03",61800,"KERATELLA",179.6,,
"AL",1,1986,"1986-11-03",61803,"KERATELLA CRASSA",1.1,,
"AL",1,1986,"1986-11-03",61806,"KERATELLA QUADRATA",2.1,,
"AL",1,1986,"1986-11-03",63005,"POLYARTHRA VULGARIS",4.2,,
"AL",1,1986,"1986-11-03",63613,"TRICHOCERCA PORCELLUS",2.1,,
"AL",1,1986,"1986-11-03",63616,"TRICHOCERCA ROUSSELETI",1.1,,
"AL",1,1987,"1987-02-24",10000,"COPEPOD NAUPLII",12,,
"AL",1,1987,"1987-02-24",20000,"CYCLOPOID",0.5,,
"AL",1,1987,"1987-02-24",20302,"DIACYCLOPS THOMASI",0.5,,
"AL",1,1987,"1987-02-24",20601,"MESOCYCLOPS EDAX",1,,
"AL",1,1987,"1987-02-24",20901,"TROPOCYCLOPS PRASINUS MEXICANUS",1,,
"AL",1,1987,"1987-02-24",30801,"SKISTODIAPTOMUS OREGONENSIS",2,,
"AL",1,1987,"1987-02-24",51100,"DAPHNIA",14,,
"AL",1,1987,"1987-02-24",61702,"KELLICOTTIA LONGISPINA",4.5,,
"AL",1,1987,"1987-02-24",61801,"KERATELLA COCHLEARIS",1,,
"AL",1,1987,"1987-02-24",61804,"KERATELLA EARLINAE",17,,
"AL",1,1987,"1987-02-24",61806,"KERATELLA QUADRATA",1,,
"AL",1,1987,"1987-04-15",10000,"COPEPOD NAUPLII",25.7,,
"AL",1,1987,"1987-04-15",20000,"CYCLOPOID",1.9,,
"AL",1,1987,"1987-04-15",20601,"MESOCYCLOPS EDAX",1.4,,
"AL",1,1987,"1987-04-15",20901,"TROPOCYCLOPS PRASINUS MEXICANUS",0.5,,
"AL",1,1987,"1987-04-15",30801,"SKISTODIAPTOMUS OREGONENSIS",1.4,,
"AL",1,1987,"1987-04-15",51100,"DAPHNIA",1.4,,
"AL",1,1987,"1987-04-15",60300,"ASPLANCHNA",0.5,,
"AL",1,1987,"1987-04-15",60900,"CONOCHILUS",5.6,,
"AL",1,1987,"1987-04-15",61402,"FILINIA TERMINALIS",2.3,,
"AL",1,1987,"1987-04-15",61702,"KELLICOTTIA LONGISPINA",2.8,,
"AL",1,1987,"1987-04-15",61804,"KERATELLA EARLINAE",14.5,,
"AL",1,1987,"1987-04-15",61806,"KERATELLA QUADRATA",20.1,,
"AL",1,1987,"1987-04-15",63000,"POLYARTHRA",2.8,,
"AL",1,1987,"1987-04-15",63400,"SYNCHAETA",7,,
"AL",1,1987,"1987-06-11",10000,"COPEPOD NAUPLII",42,,
"AL",1,1987,"1987-06-11",20000,"CYCLOPOID",11.7,,
"AL",1,1987,"1987-06-11",20601,"MESOCYCLOPS EDAX",1.1,,
"AL",1,1987,"1987-06-11",20901,"TROPOCYCLOPS PRASINUS MEXICANUS",6.3,,
"AL",1,1987,"1987-06-11",30801,"SKISTODIAPTOMUS OREGONENSIS",5.4,,
"AL",1,1987,"1987-06-11",50700,"BOSMINIDAE",2.1,,
"AL",1,1987,"1987-06-11",51100,"DAPHNIA",20,,
"AL",1,1987,"1987-06-11",60202,"ASCOMORPHA OVALIS",1.1,,
"AL",1,1987,"1987-06-11",60300,"ASPLANCHNA",3.2,,
"AL",1,1987,"1987-06-11",60900,"CONOCHILUS",590.4,,
"AL",1,1987,"1987-06-11",61502,"GASTROPUS STYLIFER",2.1,,
"AL",1,1987,"1987-06-11",61702,"KELLICOTTIA LONGISPINA",1.1,,
"AL",1,1987,"1987-06-11",61801,"KERATELLA COCHLEARIS",23.1,,
"AL",1,1987,"1987-06-11",61803,"KERATELLA CRASSA",1.1,,
"AL",1,1987,"1987-06-11",61804,"KERATELLA EARLINAE",20,,
"AL",1,1987,"1987-06-11",61806,"KERATELLA QUADRATA",1.1,,
"AL",1,1987,"1987-06-11",62900,"PLOESOMA",1.1,,
"AL",1,1987,"1987-06-11",63004,"POLYARTHRA REMATA",548.4,,
"AL",1,1987,"1987-06-11",63005,"POLYARTHRA VULGARIS",228,,
"AL",1,1987,"1987-06-11",63400,"SYNCHAETA",242.7,,
"AL",1,1987,"1987-06-11",63602,"TRICHOCERCA BIROSTRIS",5.3,,
"AL",1,1987,"1987-06-11",63612,"TRICHOCERCA MULTICRINIS",8.4,,
"AL",1,1987,"1987-06-11",63616,"TRICHOCERCA ROUSSELETI",12.6,,
"AL",1,1987,"1987-06-11",63617,"TRICHOCERCA SIMILIS",32.6,,
"AL",1,1987,"1987-08-13",10000,"COPEPOD NAUPLII",66.2,,
"AL",1,1987,"1987-08-13",20000,"CYCLOPOID",1,,
"AL",1,1987,"1987-08-13",20601,"MESOCYCLOPS EDAX",3.2,,
"AL",1,1987,"1987-08-13",20901,"TROPOCYCLOPS PRASINUS MEXICANUS",2.7,,
"AL",1,1987,"1987-08-13",30801,"SKISTODIAPTOMUS OREGONENSIS",10,,
"AL",1,1987,"1987-08-13",50700,"BOSMINIDAE",0.5,,
"AL",1,1987,"1987-08-13",51103,"DAPHNIA MENDOTAE",28.4,,
"AL",1,1987,"1987-08-13",51130,"DAPHNIA PULICARIA",1.6,,
"AL",1,1987,"1987-08-13",51202,"DIAPHANOSOMA BIRGEI",2.1,,
"AL",1,1987,"1987-08-13",60202,"ASCOMORPHA OVALIS",12.6,,
"AL",1,1987,"1987-08-13",60300,"ASPLANCHNA",3.2,,
"AL",1,1987,"1987-08-13",60601,"COLLOTHECA MUTABILIS",4.2,,
"AL",1,1987,"1987-08-13",60900,"CONOCHILUS",252.1,,
"AL",1,1987,"1987-08-13",61502,"GASTROPUS STYLIFER",3.2,,
"AL",1,1987,"1987-08-13",61801,"KERATELLA COCHLEARIS",173.3,,
"AL",1,1987,"1987-08-13",61803,"KERATELLA CRASSA",27.3,,
"AL",1,1987,"1987-08-13",61804,"KERATELLA EARLINAE",2.1,,
"AL",1,1987,"1987-08-13",62900,"PLOESOMA",4.2,,
"AL",1,1987,"1987-08-13",63003,"POLYARTHRA MAJOR",1.1,,
"AL",1,1987,"1987-08-13",63004,"POLYARTHRA REMATA",37.8,,
"AL",1,1987,"1987-08-13",63005,"POLYARTHRA VULGARIS",50.4,,
"AL",1,1987,"1987-08-13",63100,"POMPHOLYX",2.1,,
"AL",1,1987,"1987-08-13",63400,"SYNCHAETA",1.1,,
"AL",1,1987,"1987-08-13",63602,"TRICHOCERCA BIROSTRIS",2.1,,
"AL",1,1987,"1987-08-13",63603,"TRICHOCERCA CYLINDRICA",22.1,,
"AL",1,1987,"1987-08-13",63612,"TRICHOCERCA MULTICRINIS",2.1,,
"AL",1,1987,"1987-08-13",63617,"TRICHOCERCA SIMILIS",10.5,,
"AL",1,1987,"1987-11-05",10000,"COPEPOD NAUPLII",48.4,,
"AL",1,1987,"1987-11-05",20302,"DIACYCLOPS THOMASI",2.1,,
"AL",1,1987,"1987-11-05",20901,"TROPOCYCLOPS PRASINUS MEXICANUS",7.3,,
"AL",1,1987,"1987-11-05",30801,"SKISTODIAPTOMUS OREGONENSIS",8.3,,
"AL",1,1987,"1987-11-05",50700,"BOSMINIDAE",4.1,,
"AL",1,1987,"1987-11-05",51000,"CHYDORUS",1,,
"AL",1,1987,"1987-11-05",51103,"DAPHNIA MENDOTAE",10.3,,
"AL",1,1987,"1987-11-05",51130,"DAPHNIA PULICARIA",2.1,,
"AL",1,1987,"1987-11-05",60900,"CONOCHILUS",4.1,,
"AL",1,1987,"1987-11-05",61701,"KELLICOTTIA BOSTONIENSIS",1,,
"AL",1,1987,"1987-11-05",61702,"KELLICOTTIA LONGISPINA",2.1,,
"AL",1,1987,"1987-11-05",61801,"KERATELLA COCHLEARIS",235.9,,
"AL",1,1987,"1987-11-05",61803,"KERATELLA CRASSA",6.2,,
"AL",1,1987,"1987-11-05",61804,"KERATELLA EARLINAE",10.3,,
"AL",1,1987,"1987-11-05",61805,"KERATELLA HIEMALIS",9.3,,
"AL",1,1987,"1987-11-05",63003,"POLYARTHRA MAJOR",3.1,,
"AL",1,1987,"1987-11-05",63004,"POLYARTHRA REMATA",8.2,,
"AL",1,1987,"1987-11-05",63005,"POLYARTHRA VULGARIS",1,,
"AL",1,1987,"1987-11-05",63400,"SYNCHAETA",6.2,,
"AL",1,1987,"1987-11-05",63616,"TRICHOCERCA ROUSSELETI",1,,
"AL",1,1987,"1987-11-05",63617,"TRICHOCERCA SIMILIS",1,,
"AL",1,1988,"1988-03-02",10000,"COPEPOD NAUPLII",7.9,,
"AL",1,1988,"1988-03-02",20302,"DIACYCLOPS THOMASI",1,,
"AL",1,1988,"1988-03-02",20901,"TROPOCYCLOPS PRASINUS MEXICANUS",1.1,,
"AL",1,1988,"1988-03-02",30801,"SKISTODIAPTOMUS OREGONENSIS",2.1,,
"AL",1,1988,"1988-03-02",51000,"CHYDORUS",0.5,,
"AL",1,1988,"1988-03-02",51103,"DAPHNIA MENDOTAE",8.9,,
"AL",1,1988,"1988-03-02",60201,"ASCOMORPHA ECAUDIS",0.5,,
"AL",1,1988,"1988-03-02",61501,"GASTROPUS HYPTOPUS",0.5,,
"AL",1,1988,"1988-03-02",61502,"GASTROPUS STYLIFER",0.5,,
"AL",1,1988,"1988-03-02",61702,"KELLICOTTIA LONGISPINA",2.1,,
"AL",1,1988,"1988-03-02",61801,"KERATELLA COCHLEARIS",35.7,,
"AL",1,1988,"1988-03-02",61804,"KERATELLA EARLINAE",5.3,,
"AL",1,1988,"1988-03-02",61806,"KERATELLA QUADRATA",3.2,,
"AL",1,1988,"1988-03-02",61808,"KERATELLA TAUROCEPHALA",0.5,,
"AL",1,1988,"1988-04-26",10000,"COPEPOD NAUPLII",46.7,,
"AL",1,1988,"1988-04-26",20101,"ACANTHOCYCLOPS VERNALIS",1.8,,
"AL",1,1988,"1988-04-26",20601,"MESOCYCLOPS EDAX",0.9,,
"AL",1,1988,"1988-04-26",30801,"SKISTODIAPTOMUS OREGONENSIS",5.1,,
"AL",1,1988,"1988-04-26",51000,"CHYDORUS",0.9,,
"AL",1,1988,"1988-04-26",51100,"DAPHNIA",0.9,,
"AL",1,1988,"1988-04-26",60200,"ASCOMORPHA",27.2,,
"AL",1,1988,"1988-04-26",60900,"CONOCHILUS",0.9,,
"AL",1,1988,"1988-04-26",61402,"FILINIA TERMINALIS",2.6,,
"AL",1,1988,"1988-04-26",61702,"KELLICOTTIA LONGISPINA",8.5,,
"AL",1,1988,"1988-04-26",61801,"KERATELLA COCHLEARIS",28,,
"AL",1,1988,"1988-04-26",61804,"KERATELLA EARLINAE",7.6,,
"AL",1,1988,"1988-04-26",61805,"KERATELLA HIEMALIS",17,,
"AL",1,1988,"1988-04-26",61806,"KERATELLA QUADRATA",10.2,,
"AL",1,1988,"1988-04-26",63005,"POLYARTHRA VULGARIS",3.4,,
"AL",1,1988,"1988-04-26",63400,"SYNCHAETA",22.9,,
"AL",1,1988,"1988-06-20",10000,"COPEPOD NAUPLII",46.4,,
"AL",1,1988,"1988-06-20",20000,"CYCLOPOID",2.7,,
"AL",1,1988,"1988-06-20",20601,"MESOCYCLOPS EDAX",4.5,,
"AL",1,1988,"1988-06-20",20901,"TROPOCYCLOPS PRASINUS MEXICANUS",1.8,,
"AL",1,1988,"1988-06-20",30801,"SKISTODIAPTOMUS OREGONENSIS",2.7,,
"AL",1,1988,"1988-06-20",50700,"BOSMINIDAE",1.8,,
"AL",1,1988,"1988-06-20",50900,"CERIODAPHNIA",0.9,,
"AL",1,1988,"1988-06-20",51000,"CHYDORUS",0.9,,
"AL",1,1988,"1988-06-20",51103,"DAPHNIA MENDOTAE",5.5,,
"AL",1,1988,"1988-06-20",51130,"DAPHNIA PULICARIA",11.8,,
"AL",1,1988,"1988-06-20",60202,"ASCOMORPHA OVALIS",7.3,,
"AL",1,1988,"1988-06-20",60900,"CONOCHILUS",412.7,,
"AL",1,1988,"1988-06-20",61502,"GASTROPUS STYLIFER",1.8,,
"AL",1,1988,"1988-06-20",61702,"KELLICOTTIA LONGISPINA",0.9,,
"AL",1,1988,"1988-06-20",61801,"KERATELLA COCHLEARIS",37.3,,
"AL",1,1988,"1988-06-20",61803,"KERATELLA CRASSA",12.7,,
"AL",1,1988,"1988-06-20",61804,"KERATELLA EARLINAE",10.9,,
"AL",1,1988,"1988-06-20",63004,"POLYARTHRA REMATA",112.7,,
"AL",1,1988,"1988-06-20",63005,"POLYARTHRA VULGARIS",184.6,,
"AL",1,1988,"1988-06-20",63400,"SYNCHAETA",17.3,,
"AL",1,1988,"1988-06-20",63612,"TRICHOCERCA MULTICRINIS",0.9,,
"AL",1,1988,"1988-06-20",63616,"TRICHOCERCA ROUSSELETI",0.9,,
"AL",1,1988,"1988-06-20",63617,"TRICHOCERCA SIMILIS",5.5,,
"AL",1,1988,"1988-08-18",10000,"COPEPOD NAUPLII",54.6,,
"AL",1,1988,"1988-08-18",20000,"CYCLOPOID",1,,
"AL",1,1988,"1988-08-18",20901,"TROPOCYCLOPS PRASINUS MEXICANUS",10,,
"AL",1,1988,"1988-08-18",30801,"SKISTODIAPTOMUS OREGONENSIS",10.7,,
"AL",1,1988,"1988-08-18",50700,"BOSMINIDAE",0.5,,
"AL",1,1988,"1988-08-18",51103,"DAPHNIA MENDOTAE",12.1,,
"AL",1,1988,"1988-08-18",51202,"DIAPHANOSOMA BIRGEI",8.9,,
"AL",1,1988,"1988-08-18",51801,"HOLOPEDIUM GIBBERUM",0.5,,
"AL",1,1988,"1988-08-18",60202,"ASCOMORPHA OVALIS",6.3,,
"AL",1,1988,"1988-08-18",60300,"ASPLANCHNA",2.1,,
"AL",1,1988,"1988-08-18",60601,"COLLOTHECA MUTABILIS",1.1,,
"AL",1,1988,"1988-08-18",60900,"CONOCHILUS",110.3,,
"AL",1,1988,"1988-08-18",61501,"GASTROPUS HYPTOPUS",20,,
"AL",1,1988,"1988-08-18",61502,"GASTROPUS STYLIFER",9.5,,
"AL",1,1988,"1988-08-18",61801,"KERATELLA COCHLEARIS",433.9,,
"AL",1,1988,"1988-08-18",61803,"KERATELLA CRASSA",8.4,,
"AL",1,1988,"1988-08-18",61804,"KERATELLA EARLINAE",10.5,,
"AL",1,1988,"1988-08-18",61918,"LECANE TENUISETA",1.1,,
"AL",1,1988,"1988-08-18",62900,"PLOESOMA",1.1,,
"AL",1,1988,"1988-08-18",63001,"POLYARTHRA DOLICHOPTERA",5.3,,
"AL",1,1988,"1988-08-18",63003,"POLYARTHRA MAJOR",3.2,,
"AL",1,1988,"1988-08-18",63004,"POLYARTHRA REMATA",128.2,,
"AL",1,1988,"1988-08-18",63005,"POLYARTHRA VULGARIS",14.7,,
"AL",1,1988,"1988-08-18",63100,"POMPHOLYX",9.5,,
"AL",1,1988,"1988-08-18",63612,"TRICHOCERCA MULTICRINIS",4.2,,
"AL",1,1988,"1988-08-18",63617,"TRICHOCERCA SIMILIS",9.5,,
"AL",1,1988,"1988-11-02",10000,"COPEPOD NAUPLII",17.2,,
"AL",1,1988,"1988-11-02",20000,"CYCLOPOID",1,,
"AL",1,1988,"1988-11-02",20901,"TROPOCYCLOPS PRASINUS MEXICANUS",4,,
"AL",1,1988,"1988-11-02",30801,"SKISTODIAPTOMUS OREGONENSIS",4,,
"AL",1,1988,"1988-11-02",50700,"BOSMINIDAE",1,,
"AL",1,1988,"1988-11-02",51103,"DAPHNIA MENDOTAE",24.2,,
"AL",1,1988,"1988-11-02",51130,"DAPHNIA PULICARIA",3,,
"AL",1,1988,"1988-11-02",60900,"CONOCHILUS",3,,
"AL",1,1988,"1988-11-02",61501,"GASTROPUS HYPTOPUS",13.1,,
"AL",1,1988,"1988-11-02",61502,"GASTROPUS STYLIFER",3,,
"AL",1,1988,"1988-11-02",61702,"KELLICOTTIA LONGISPINA",3,,
"AL",1,1988,"1988-11-02",61801,"KERATELLA COCHLEARIS",218.2,,
"AL",1,1988,"1988-11-02",61803,"KERATELLA CRASSA",1,,
"AL",1,1988,"1988-11-02",61804,"KERATELLA EARLINAE",6.1,,
"AL",1,1988,"1988-11-02",61805,"KERATELLA HIEMALIS",12.1,,
"AL",1,1988,"1988-11-02",63003,"POLYARTHRA MAJOR",2,,
"AL",1,1988,"1988-11-02",63004,"POLYARTHRA REMATA",13.1,,
"AL",1,1988,"1988-11-02",63005,"POLYARTHRA VULGARIS",1,,
"AL",1,1988,"1988-11-02",63400,"SYNCHAETA",2,,
"AL",1,1989,"1989-03-06",10000,"COPEPOD NAUPLII",10,,
"AL",1,1989,"1989-03-06",20901,"TROPOCYCLOPS PRASINUS MEXICANUS",3.7,,
"AL",1,1989,"1989-03-06",30801,"SKISTODIAPTOMUS OREGONENSIS",3.1,,
"AL",1,1989,"1989-03-06",51103,"DAPHNIA MENDOTAE",0.5,,
"AL",1,1989,"1989-03-06",51130,"DAPHNIA PULICARIA",2.6,,
"AL",1,1989,"1989-03-06",60900,"CONOCHILUS",0.5,,
"AL",1,1989,"1989-03-06",61702,"KELLICOTTIA LONGISPINA",1.1,,
"AL",1,1989,"1989-03-06",61803,"KERATELLA CRASSA",0.5,,
"AL",1,1989,"1989-03-06",61804,"KERATELLA EARLINAE",13.1,,
"AL",1,1989,"1989-03-06",61806,"KERATELLA QUADRATA",1.6,,
"AL",1,1989,"1989-05-01",10000,"COPEPOD NAUPLII",63,,
"AL",1,1989,"1989-05-01",20000,"CYCLOPOID",2.6,,
"AL",1,1989,"1989-05-01",20302,"DIACYCLOPS THOMASI",2.1,,
"AL",1,1989,"1989-05-01",20901,"TROPOCYCLOPS PRASINUS MEXICANUS",2.1,,
"AL",1,1989,"1989-05-01",30801,"SKISTODIAPTOMUS OREGONENSIS",6.4,,
"AL",1,1989,"1989-05-01",51000,"CHYDORUS",0.5,,
"AL",1,1989,"1989-05-01",51100,"DAPHNIA",0.5,,
"AL",1,1989,"1989-05-01",60201,"ASCOMORPHA ECAUDIS",6.3,,
"AL",1,1989,"1989-05-01",60900,"CONOCHILUS",11.6,,
"AL",1,1989,"1989-05-01",61402,"FILINIA TERMINALIS",1.6,,
"AL",1,1989,"1989-05-01",61502,"GASTROPUS STYLIFER",0.5,,
"AL",1,1989,"1989-05-01",61702,"KELLICOTTIA LONGISPINA",3.2,,
"AL",1,1989,"1989-05-01",61801,"KERATELLA COCHLEARIS",13.1,,
"AL",1,1989,"1989-05-01",61803,"KERATELLA CRASSA",0.5,,
"AL",1,1989,"1989-05-01",61804,"KERATELLA EARLINAE",0.5,,
"AL",1,1989,"1989-05-01",61805,"KERATELLA HIEMALIS",21,,
"AL",1,1989,"1989-05-01",61806,"KERATELLA QUADRATA",1.6,,
"AL",1,1989,"1989-05-01",63005,"POLYARTHRA VULGARIS",1.1,,
"AL",1,1989,"1989-05-01",63400,"SYNCHAETA",18.9,,
"AL",1,1989,"1989-06-13",10000,"COPEPOD NAUPLII",41,,
"AL",1,1989,"1989-06-13",20000,"CYCLOPOID",2.1,,
"AL",1,1989,"1989-06-13",30801,"SKISTODIAPTOMUS OREGONENSIS",0.5,,
"AL",1,1989,"1989-06-13",50700,"BOSMINIDAE",0.5,,
"AL",1,1989,"1989-06-13",51000,"CHYDORUS",0.5,,
"AL",1,1989,"1989-06-13",60202,"ASCOMORPHA OVALIS",1.1,,
"AL",1,1989,"1989-06-13",60300,"ASPLANCHNA",3.2,,
"AL",1,1989,"1989-06-13",60900,"CONOCHILUS",6.3,,
"AL",1,1989,"1989-06-13",61501,"GASTROPUS HYPTOPUS",3.2,,
"AL",1,1989,"1989-06-13",61502,"GASTROPUS STYLIFER",30.5,,
"AL",1,1989,"1989-06-13",61702,"KELLICOTTIA LONGISPINA",1.1,,
"AL",1,1989,"1989-06-13",61801,"KERATELLA COCHLEARIS",32.6,,
"AL",1,1989,"1989-06-13",61803,"KERATELLA CRASSA",2.1,,
"AL",1,1989,"1989-06-13",61804,"KERATELLA EARLINAE",18.9,,
"AL",1,1989,"1989-06-13",61806,"KERATELLA QUADRATA",9.5,,
"AL",1,1989,"1989-06-13",62000,"LEPADELLA",1.1,,
"AL",1,1989,"1989-06-13",62400,"MONOSTYLA",1.1,,
"AL",1,1989,"1989-06-13",62601,"NOTHOLCA ACUMINATA",1.1,,
"AL",1,1989,"1989-06-13",63004,"POLYARTHRA REMATA",12.6,,
"AL",1,1989,"1989-06-13",63005,"POLYARTHRA VULGARIS",197.5,,
"AL",1,1989,"1989-06-13",63400,"SYNCHAETA",12.6,,
"AL",1,1989,"1989-06-13",63617,"TRICHOCERCA SIMILIS",2.1,,
"AL",1,1989,"1989-06-13",63700,"TRICHOTRIA",1.1,,
"AL",1,1989,"1989-08-22",10000,"COPEPOD NAUPLII",129.2,,
"AL",1,1989,"1989-08-22",20101,"ACANTHOCYCLOPS VERNALIS",0.5,,
"AL",1,1989,"1989-08-22",20601,"MESOCYCLOPS EDAX",0.5,,
"AL",1,1989,"1989-08-22",20901,"TROPOCYCLOPS PRASINUS MEXICANUS",27.4,,
"AL",1,1989,"1989-08-22",30801,"SKISTODIAPTOMUS OREGONENSIS",11.8,,
"AL",1,1989,"1989-08-22",51103,"DAPHNIA MENDOTAE",0.5,,
"AL",1,1989,"1989-08-22",51202,"DIAPHANOSOMA BIRGEI",1.6,,
"AL",1,1989,"1989-08-22",60202,"ASCOMORPHA OVALIS",11.6,,
"AL",1,1989,"1989-08-22",60900,"CONOCHILUS",244.8,,
"AL",1,1989,"1989-08-22",61502,"GASTROPUS STYLIFER",10.5,,
"AL",1,1989,"1989-08-22",61701,"KELLICOTTIA BOSTONIENSIS",1.1,,
"AL",1,1989,"1989-08-22",61702,"KELLICOTTIA LONGISPINA",1.1,,
"AL",1,1989,"1989-08-22",61801,"KERATELLA COCHLEARIS",217.5,,
"AL",1,1989,"1989-08-22",61803,"KERATELLA CRASSA",64.1,,
